"unitnumber","acquisitiondate","make","manufacturer","model","modelyear","statusdescription","categoryclassdesc","maintlocationname","ltd_fuelquantity","ltdusage1","meter1","class1description","usingdepartment","usingdescription","age","ltdcontributions","purchasecost","changedate"
"W906","2017-12-06T00:00:00.000","FORD","FORD","TRAN CONNECT","2018","Active unit","VAN, 1/4 TON, CARGO, E85","Car Shop","2219.36","18482","18482","ON","420-2117","Water Resources","3","18332.61","20167","2020-10-24T01:01:49.000"
"K612","1999-12-08T00:00:00.000","HONDA","HONDA","EM2500XK1A","2000","Active unit","GENERATOR, PORTABLE, E10","Specialty Equipment Shop","0","0","0","OFF","282-1873","Enterprise","21","0","975","2020-07-01T10:49:40.000"
"R6383","2013-12-24T00:00:00.000","PETERBILT","PETERBILT","320","2014","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, CNG","Sanitation Shop","0","89827","89827","ON","450-2281","Sanitation","7","0","0","2020-10-15T20:24:37.000"
"W7947","2019-05-28T00:00:00.000","STIHL","STIHL","BR700","2019","Active unit","BLOWER, BACK PACK, E10","Specialty Equipment Shop","0","0","0","OFF","420-2181","Water Resources","1","0","434.46","2020-07-06T15:59:43.000"
"R8608","2016-05-03T00:00:00.000","TORO","TORO","39074","2016","Active unit","MOWER, DECK, SELF-PROPELLED, WALK-BEHIND, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","4","0","3759.12","2020-06-26T15:17:58.000"
"R404","2014-01-29T00:00:00.000","FORD","FORD","F550SD","2014","Active unit","TRUCK, PICKUP, 2 TON, CONTAINER FORK, DIESEL","Truck Shop","9509.99","100647","100647","ON","450-2317","Sanitation","6","63202","56302","2020-10-26T10:31:11.000"
"W7706","2016-10-25T00:00:00.000","WACKER","WACKER","WP1550AW","2017","Active unit","COMPACTOR, ASPHALT, E10","Specialty Equipment Shop","0","0","0","OFF","420-2145","Water Resources","4","1880.75","1791.19","2020-09-11T13:28:06.000"
"E349","2015-04-02T00:00:00.000","FORD","FORD","F550SD","2015","Active unit","TRUCK, DUMP, 1-2 CU YD, CREW CAB, DIESEL","Truck Shop","3901.87","36504","36504","ON","400-1325","Stormwater","5","38756.25","50085","2020-10-23T01:01:37.000"
"W281","2019-07-10T00:00:00.000","FORD","FORD","F250SD","2019","Active unit","TRUCK, PICKUP, 3/4 TON, UTILITY BODY, E10","Truck Shop","2101.39","18600","18600","ON","420-2117","Water Resources","1","6824.72","33295","2020-10-24T01:01:44.000"
"E7829","2018-06-06T00:00:00.000","STIHL","STIHL","FS560CEM","2018","Active unit","CUTTER, BRUSH, E10","Specialty Equipment Shop","0","0","0","OFF","400-1309","Stormwater","2","0","1082.26","2020-08-05T10:47:13.000"
"K6815","2017-12-27T00:00:00.000","JOHNDEERE","JOHNDEERE","GATOR HPX615","2018","Active unit","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","4.73","876","877","OFF","190-2365","Parks and Recreation","3","9427.4","11387.81","2020-10-15T10:10:55.000"
"R7956","2009-06-16T00:00:00.000","STIHL","STIHL","BG86","2009","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","11","0","1","2020-03-03T12:20:09.000"
"W324","2013-12-17T00:00:00.000","INTERNATNL","INTERNATNL","4300","2014","Active unit","TRUCK, DUMP, 3-5 CU YD, DIESEL","Truck Shop","10642.02","55390","55390","ON","420-2145","Water Resources","7","85761.97","83649","2020-10-26T09:54:02.000"
"W495","2018-02-01T00:00:00.000","FORD","FORD","F550SD","2017","Active unit","TRUCK, CRANE, 0-25 FT, DIESEL","Truck Shop","470.7","2824","3099","ON","420-2173","Water Resources","2","33313.22","81438.4","2020-10-19T14:10:33.000"
"R6301","2010-12-21T00:00:00.000","AUTOCAR","AUTOCAR","ACX64","2011","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, DIESEL","Sanitation Shop","62694.76","124388","124388","ON","450-2281","Sanitation","10","0","1","2020-10-24T01:02:13.000"
"E347","2014-01-28T00:00:00.000","FORD","FORD","F550SD","2014","Active unit","TRUCK, DUMP, 1-2 CU YD, DIESEL","Truck Shop","8340.38","65471","65471","ON","400-1265","Stormwater","6","48433.94","44068","2020-10-23T01:01:51.000"
"K8132","2010-11-15T00:00:00.000","TORO","TORO","REELMASTER","2011","Active unit","MOWER, REEL, PULL-BEHIND","Specialty Equipment Shop","0","0","0","OFF","630-2505","Parks and Recreation","10","30946","30946","2020-10-15T10:59:37.000"
"R5639","2009-03-27T00:00:00.000","KENWORTH","KENWORTH","T800B","2010","Active unit","TRUCK, TRACTOR, DIESEL","Sanitation Shop","40661.31","72558","72558","ON","450-2305","Sanitation","11","0","1","2020-10-20T15:04:24.000"
"K737","2003-04-29T00:00:00.000","MILLER","MILLER","BOBCAT 225","2003","Active unit","WELDER, TRAILER-MOUNTED, E10","Specialty Equipment Shop","308.14","897","897","OFF","190-2469","Parks and Recreation","17","7801.4","6110","2020-09-02T12:00:07.000"
"M6212","2012-05-14T00:00:00.000","KAWASAKI","KAWASAKI","4000","2012","Active unit","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","155.76","2030","2030","OFF","800-2521","Fleet Management","8","10499","9199","2020-10-21T15:19:49.000"
"K707","1990-08-06T00:00:00.000","MONARK","MONARK","UNKNOWN","1990","Active unit","BOAT, FLAT BOTTOM","Specialty Equipment Shop","0","0","0","OFF","190-2389","Parks and Recreation","30","800","800","2020-03-29T14:41:10.000"
"K8911","2018-11-09T00:00:00.000","TORO","TORO","5910/31699","2019","Active unit","MOWER, DECK, RIDING, DIESEL","Specialty Equipment Shop","2620.55","1224","1224","OFF","190-2425","Parks and Recreation","2","44669.9","105088.97","2020-10-22T09:16:31.000"
"E7859","2018-07-05T00:00:00.000","STIHL","STIHL","FS240R","2018","Active unit","GRASS TRIMMER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1321","Stormwater","2","0","473.96","2020-06-30T15:55:23.000"
"R8818","2018-11-13T00:00:00.000","KENWORTH","KENWORTH","T440","2018","Active unit","TRUCK, CONTAINER, ROLL OFF, CNG","Sanitation Shop","0","66131","67299","ON","450-2273","Sanitation","2","0","0","2020-10-14T15:44:56.000"
"W436","2018-03-19T00:00:00.000","INTERNATNL","INTERNATNL","7300 SFA 4X4","2018","Active unit","TRUCK, CRANE, 0-25 FT, DIESEL","Specialty Equipment Shop","61.1","2486","3870","ON","420-2077","Water Resources","2","82358.59","184840","2020-10-22T11:51:23.000"
"W284","2012-08-02T00:00:00.000","CHEVROLET","CHEVROLET","COLORADO","2012","Active unit","TRUCK, PICKUP, 1/4 TON, REGULAR CAB, E10","Car Shop","2476.08","33975","33975","ON","420-2161","Water Resources","8","19631","15131","2020-10-22T07:54:57.000"
"E7241","2011-10-28T00:00:00.000","STIHL","STIHL","BG86","2012","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1265","Stormwater","9","0","197.46","2020-06-30T14:29:05.000"
"E7623","2005-12-17T00:00:00.000","ECHO","ECHO","PB210","2006","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1265","Stormwater","15","0","285","2020-06-30T15:03:08.000"
"C19003","2019-10-21T00:00:00.000","FORD","FORD","F250","2019","Active unit","TRUCK, PICKUP, 3/4 TON, REG, LIFT GATE, E10","Car Shop","1530.52","11904","12132","ON","450-2277","Sanitation","1","4455.44","27664","2020-10-23T08:07:41.000"
"W7942","2009-07-03T00:00:00.000","STIHL","STIHL","TS420","2009","Active unit","SAW, CONCRETE, E10","Specialty Equipment Shop","0","0","0","OFF","420-2117","Water Resources","11","0","813.66","2020-07-06T15:57:10.000"
"F498","1999-12-02T00:00:00.000","PIERCE","PIERCE","DASH","2000","Reached end of economical life","FIRE TRUCK, PUMPER","Truck Shop","11864.36","125000","125000","ON","150-1497","Fire Rescue","21","250522","250522","2020-10-19T13:20:19.000"
"M204","2016-01-04T00:00:00.000","FORD","FORD","F250SD","2016","Active unit","TRUCK, PICKUP, 3/4 TON, REGULAR CAB, E85","Car Shop","6914.28","93997","93997","ON","800-2525","Fleet Management","4","20635.02","23242.7","2020-10-24T01:02:11.000"
"R7813","2018-04-27T00:00:00.000","STIHL","STIHL","BG86Z","2018","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","2","0","197.46","2020-06-26T15:11:06.000"
"K757","2016-11-01T00:00:00.000","JOHNDEERE","JOHNDEERE","544K","2016","Active unit","LOADER, WHEEL, DIESEL","Specialty Equipment Shop","4481.44","2053","2053","OFF","190-2471","Parks and Recreation","4","131136.76","168811.5","2020-10-16T11:26:46.000"
"W7703","2016-10-13T00:00:00.000","STIHL","STIHL","TS420","2017","Active unit","SAW, CONCRETE, E10","Specialty Equipment Shop","0","0","0","OFF","420-2117","Water Resources","4","0","813.66","2020-07-06T15:07:51.000"
"W258","2019-05-14T00:00:00.000","CHEVROLET","CHEVROLET","SILVERADO 15","2019","Active unit","TRUCK, PICKUP, 1/2 TON, REGULAR CAB, E10","Car Shop","1182.66","11859","11859","ON","420-2129","Water Resources","1","5469.44","23347.33","2020-10-22T01:02:25.000"
"SW461","2018-09-14T00:00:00.000","FORD","FORD","F550SD","2006","Reached end of economical life","TRUCK, CRANE, 0-25 FT, DIESEL","Truck Shop","810.85","53741","53741","ON","420-2205","Water Resources","2","0","0","2020-10-24T01:01:49.000"
"K8312","2003-03-18T00:00:00.000","BLUEBIRD","BLUEBIRD","SC18","2003","Reached end of economical life","CUTTER, SOD, E10","Specialty Equipment Shop","0","0","0","OFF","190-2357","Parks and Recreation","17","2799","2799","2020-08-04T16:05:04.000"
"R8039","2019-06-14T00:00:00.000","PETERBILT","PETERBILT","520","2020","Active unit","TRUCK, COMPACTOR, FRONT LOAD, ARM, CNG","Sanitation Shop","0","25481","27228","ON","450-2269","Sanitation","1","0","293558","2020-10-16T17:47:57.000"
"E7724","2017-05-17T00:00:00.000","STIHL","STIHL","BR600","2017","Active unit","BLOWER, BACK PACK, E10","Specialty Equipment Shop","0","0","0","OFF","400-1277","Stormwater","3","0","394.96","2020-06-30T15:20:54.000"
"Y203","2015-12-15T00:00:00.000","CHEVROLET","CHEVROLET","SILVERADO 15","2016","Active unit","TRUCK, PICKUP, 1/2 TON, EXTENDED CAB, E85","Car Shop","1979.91","28266","28266","ON","281-1801","Transportation","5","24427.42","21011.7","2020-10-16T15:17:35.000"
"E336","2012-03-20T00:00:00.000","INTERNATNL","INTERNATNL","7600 SBA 6X4","2013","Active unit","TRUCK, DUMP, 12-14 CU YD, DIESEL","Specialty Equipment Shop","15308.17","50750","50750","ON","400-1265","Stormwater","8","123731","123731","2020-10-16T10:24:47.000"
"R7155","2011-05-10T00:00:00.000","STIHL","STIHL","FC90","2011","Active unit","EDGER, GRASS, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","9","0","1","2020-03-04T08:43:17.000"
"K713","1993-06-11T00:00:00.000","CLARK","CLARK","GPX-20","1993","Planned Replacement","FORKLIFT, INDUSTRIAL, E10","Specialty Equipment Shop","7.4","3071","3071","OFF","190-2469","Parks and Recreation","27","26008","16470","2020-07-21T10:18:54.000"
"E871","2008-02-13T00:00:00.000","TOWMASTER","TOWMASTER","C10LS","2008","Active unit","TRAILER, UTILITY, TANDEM AXLE","Specialty Equipment Shop","0","0","0","OFF","400-1321","Stormwater","12","8143","8143","2020-03-25T09:05:13.000"
"M211","2001-02-02T00:00:00.000","FORD","FORD","F250SD","2001","Active unit","TRUCK, PICKUP, 3/4 TON, EXTENDED CAB, E10","Car Shop","5718.49","71145","71145","ON","800-2521","Fleet Management","19","18335","21570","2020-09-04T08:19:13.000"
"R6178","2008-08-25T00:00:00.000","PETERBILT","PETERBILT","320","2009","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, DIESEL","Sanitation Shop","71575.5","158504","158504","ON","450-2285","Sanitation","12","0","207334","2020-10-06T20:09:06.000"
"E7531","2005-05-18T00:00:00.000","STIHL","STIHL","MS200T 16","2005","Active unit","CHAIN SAW, E10","Specialty Equipment Shop","0","0","0","OFF","400-1309","Stormwater","15","0","410.76","2020-06-30T14:54:41.000"
"W321","2012-03-29T00:00:00.000","INTERNATNL","INTERNATNL","4300","2013","Active unit","TRUCK, DUMP, 3-5 CU YD, DIESEL","Truck Shop","5789.37","31155","31155","ON","420-2117","Water Resources","8","89164","82414","2020-10-22T11:52:56.000"
"E7841","2008-03-03T00:00:00.000","STIHL","STIHL","FS80R","2008","Active unit","GRASS TRIMMER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1309","Stormwater","12","0","236.96","2020-06-30T15:49:54.000"
"R151","2011-05-23T00:00:00.000","FORD","FORD","ESCAPE","2011","Reached end of economical life","UTILITY, COMPACT, 4DR, E10","Car Shop","5747.25","81823","81823","ON","450-2293","Sanitation","9","24989","16225","2020-10-24T01:02:08.000"
"W220","2019-05-14T00:00:00.000","CHEVROLET","CHEVROLET","SILVERADO 15","2019","Active unit","TRUCK, PICKUP, 1/2 TON, REGULAR CAB, E10","Car Shop","107.72","1365","1480","ON","420-2229","Water Resources","1","7425.55","23347.33","2020-10-24T01:01:58.000"
"S6714","2016-11-09T00:00:00.000","JOHNDEERE","JOHNDEERE","GATOR HXP","2007","Reached end of economical life","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","24.31","592","592","OFF","800-2521","Fleet Management","4","0","0","2020-09-04T07:37:45.000"
"E409","2016-03-23T00:00:00.000","FORD","FORD","F550SD","2016","Active unit","TRUCK, PICKUP, 2 TON, UTILITY, CREW, DIESEL","Truck Shop","3659.68","27665","27665","ON","400-1309","Stormwater","4","54001.67","50278","2020-10-22T01:02:04.000"
"R6220","2010-12-21T00:00:00.000","AUTOCAR","AUTOCAR","ACX64","2010","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, DIESEL","Sanitation Shop","70633.88","122347","122347","ON","450-2285","Sanitation","10","0","1","2020-10-23T19:42:01.000"
"R6725","2015-08-17T00:00:00.000","PETERBILT","PETERBILT","320","2016","Active unit","TRUCK, COMPACTOR, REAR LOAD, CNG","Sanitation Shop","0","29958","29959","ON","450-2275","Sanitation","5","0","254650.2","2020-10-23T13:51:14.000"
"W104","2012-03-28T00:00:00.000","FORD","FORD","ESCAPE","2012","Active unit","UTILITY, COMPACT, 4DR, E10","Car Shop","2808.4","57525","57525","ON","420-2045","Water Resources","8","19807","17407","2020-10-22T12:05:34.000"
"F431","2004-08-23T00:00:00.000","PIERCE","PIERCE","ENFORCER","2004","Reached end of economical life","FIRE TRUCK, PUMPER","Truck Shop","16044.06","348300","348300","ON","150-1497","Fire Rescue","16","296537","296537","2020-10-26T10:05:38.000"
"R6353","2014-01-02T00:00:00.000","PETERBILT","PETERBILT","320","2014","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, CNG","Sanitation Shop","0","33629","33629","ON","450-2281","Sanitation","6","0","282580","2020-10-20T18:53:00.000"
"K951","2017-09-27T00:00:00.000","FORD","FORD","T350","2017","Active unit","VAN, 1 TON, 15 PASSENGER, E10","Car Shop","1272.21","14139","14597","ON","190-1573","Parks and Recreation","3","14539.59","30540","2020-10-19T13:41:39.000"
"W328","2014-02-13T00:00:00.000","FORD","FORD","F550SD","2014","Active unit","TRUCK, DUMP, 1-2 CU YD, DIESEL","Truck Shop","5857.54","44546","44546","ON","420-2117","Water Resources","6","51064.95","44068","2020-10-24T01:01:53.000"
"K104","2016-01-11T00:00:00.000","CHEVROLET","CHEVROLET","TAHOE","2016","Active unit","UTILITY, FULL SIZE, 4DR, E10","Car Shop","1106.29","16668","16668","ON","190-1573","Parks and Recreation","4","34490.96","36767.95","2020-10-21T01:02:25.000"
"R114","2014-10-07T00:00:00.000","FORD","FORD","ESCAPE","2015","Active unit","UTILITY, COMPACT, 4DR, E10","Car Shop","3898.14","68938","68938","ON","450-2293","Sanitation","6","18364.15","18623","2020-10-23T01:01:53.000"
"F217","2017-10-03T00:00:00.000","FORD","FORD","F150","2017","Active unit","TRUCK, PICKUP, 1/2 TON, CREW CAB, E85","Car Shop","2162.83","34551","34679","ON","150-1509","Fire Rescue","3","25720.36","31650.33","2020-10-22T01:03:03.000"
"K20044","2020-08-13T00:00:00.000","STIHL","STIHL","FS240R","2020","Active unit","GRASS TRIMMER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","0","0","489.76","2020-10-01T14:01:04.000"
"E8408","2014-06-27T00:00:00.000","JOHNDEERE","JOHNDEERE","1445","2014","Active unit","MOWER, DECK, RIDING, DIESEL","Specialty Equipment Shop","1111.41","1305","1305","OFF","400-1321","Stormwater","6","27143.29","24378.74","2020-10-23T01:01:39.000"
"C19013","2020-01-07T00:00:00.000","FORD","FORD","F250SD","2019","Active unit","TRUCK, PICKUP, 3/4 TON, UTILITY BODY, E10","Truck Shop","1217.73","7842","7842","ON","420-2117","Water Resources","0","17853.48","32515","2020-10-24T01:02:31.000"
"K602","1993-02-26T00:00:00.000","BIG O","BIG O","214","1993","Active unit","PLOW, FIELD","Specialty Equipment Shop","0","0","0","OFF","190-2389","Parks and Recreation","27","505","505","2020-03-30T13:17:19.000"
"R6311","2010-12-21T00:00:00.000","AUTOCAR","AUTOCAR","ACX64","2011","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, DIESEL","Sanitation Shop","69880.88","128935","128935","ON","450-2285","Sanitation","10","0","1","2020-10-24T01:02:22.000"
"J19001","2020-10-21T00:00:00.000","TOYOTA","TOYOTA","9BRU18","2019","Active unit","FORKLIFT, INDUSTRIAL, ELECTRIC","Specialty Equipment Shop","0","0","481","OFF","060-1053","Procurement","0","0","29900","2020-10-23T11:34:46.000"
"E432","2008-06-20T00:00:00.000","NISSAN","NISSAN","UD3300","2009","Active unit","TRUCK, SWEEPER, VACUUM, BRUSH, DUAL, DIESEL","Sanitation Shop","40342.4","112642","112642","ON","400-1325","Stormwater","12","67500","67500","2020-10-26T07:30:12.000"
"W8402","2014-11-04T00:00:00.000","KUBOTA","KUBOTA","L39TLB","2014","Active unit","BACKHOE, LOADER, DIESEL","Specialty Equipment Shop","779.9","1805","1805","OFF","420-2117","Water Resources","6","29406.16","39354.66","2020-10-21T14:06:39.000"
"K8340","2013-12-04T00:00:00.000","JOHNDEERE","JOHNDEERE","5075M","2013","Active unit","TRACTOR, FARM, CAB, DIESEL","Specialty Equipment Shop","7059.18","5094","5094","OFF","190-2437","Parks and Recreation","7","42939.82","44102.81","2020-10-22T09:21:43.000"
"W804","2012-03-22T00:00:00.000","THOMPSON","THOMPSON","4JSCM-208","2011","Active unit","PUMP, CENTRIFUGAL, TRAILER-MOUNTED, DIESEL","Specialty Equipment Shop","0","98","98","OFF","420-2117","Water Resources","8","0","32099.81","2020-09-11T09:23:49.000"
"E7840","2008-03-03T00:00:00.000","STIHL","STIHL","FS80R","2008","Active unit","GRASS TRIMMER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1309","Stormwater","12","0","236.96","2020-06-30T15:49:29.000"
"W419","2015-02-02T00:00:00.000","FORD","FORD","F550SD","2015","Active unit","TRUCK, PICKUP, 2 TON, UTILITY, CREW, DIESEL","Truck Shop","5419.75","37687","37687","ON","420-2117","Water Resources","5","46323.9","47106","2020-10-26T07:24:27.000"
"W422","2019-06-22T00:00:00.000","FORD","FORD","F550SD","2019","Active unit","TRUCK, DUMP, 3-5 CU YD, DIESEL","Truck Shop","1029.78","10827","11167","ON","420-2145","Water Resources","1","10092.15","50988","2020-10-25T01:01:44.000"
"E746","2009-04-29T00:00:00.000","CATERPILAR","CATERPILAR","928HZ","2009","Reached end of economical life","LOADER, WHEEL, DIESEL","Specialty Equipment Shop","15895.81","9999","9999","OFF","400-1265","Stormwater","11","145990.44","133288","2020-09-14T12:40:50.000"
"W711","1999-04-14T00:00:00.000","MILLER","MILLER","251 NT","1999","Reached end of economical life","WELDER, PORTABLE, E10","Specialty Equipment Shop","101.84","223","223","OFF","400-1337","Stormwater","21","5853","5200","2020-08-26T19:56:17.000"
"C813","2018-04-19T00:00:00.000","SUZUKI","SUZUKI","DF115ATXW2","2018","Active unit","MOTOR, OUTBOARD, E10","Specialty Equipment Shop","0","0","0","OFF","282-1885","Enterprise","2","0","0","2020-03-06T15:28:40.000"
"F7901","2009-05-12T00:00:00.000","STIHL","STIHL","BG85","2009","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","150-1497","Fire Rescue","11","0","181.66","2020-07-01T10:09:02.000"
"K8914","2018-11-15T00:00:00.000","TORO","TORO","5910/31699","2019","Active unit","MOWER, DECK, RIDING, DIESEL","Specialty Equipment Shop","2178.9","838","839","OFF","190-2425","Parks and Recreation","2","44669.9","105088.97","2020-10-22T01:02:05.000"
